,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PTS
94,2863,Damien Wilkins,1610612760,SEA,27.0,82,31,51,0.378,24.8,3.2,7.3,0.435,0.6,1.5,0.41,1.8,2.1,0.882,1.1,1.7,2.8,1.9,1.4,1.1,0.2,8.8
95,200806,Damir Markota,1610612749,MIL,21.0,30,7,23,0.233,5.7,0.6,1.7,0.365,0.2,0.5,0.375,0.2,0.4,0.636,0.4,0.7,1.0,0.2,0.5,0.1,0.0,1.7
96,1800,Damon Jones,1610612739,CLE,30.0,60,37,23,0.617,19.5,2.3,5.9,0.386,1.5,3.9,0.385,0.5,0.7,0.682,0.2,1.0,1.1,1.6,0.6,0.3,0.0,6.6
97,757,Damon Stoudamire,1610612763,MEM,33.0,62,15,47,0.242,24.2,2.8,7.0,0.391,1.0,2.8,0.337,1.1,1.3,0.795,0.5,1.7,2.2,4.8,1.6,0.8,0.0,7.5
98,2424,Dan Dickau,1610612757,POR,28.0,50,21,29,0.42,8.9,1.1,3.0,0.358,0.3,1.2,0.262,0.8,1.1,0.792,0.1,0.7,0.9,1.4,0.5,0.3,0.0,3.3
99,2429,Dan Gadzuric,1610612749,MIL,29.0,54,19,35,0.352,15.6,2.0,4.2,0.474,0.0,0.0,0.0,0.8,1.7,0.467,1.7,2.8,4.6,0.5,0.9,0.4,0.6,4.8
100,101137,Daniel Ewing,1610612746,LAC,24.0,61,30,31,0.492,11.7,1.1,2.6,0.404,0.2,0.7,0.318,0.6,0.7,0.778,0.1,1.0,1.2,1.5,0.8,0.5,0.1,2.9
101,200789,Daniel Gibson,1610612739,CLE,21.0,60,33,27,0.55,16.5,1.6,3.9,0.424,0.9,2.1,0.419,0.5,0.7,0.718,0.5,1.1,1.5,1.2,0.7,0.4,0.1,4.6
102,1504,Danny Fortson,1610612760,SEA,31.0,14,6,8,0.429,11.3,1.1,2.1,0.5,0.0,0.1,0.0,0.7,0.9,0.769,0.9,2.1,3.1,0.1,1.1,0.1,0.0,2.9
103,101122,Danny Granger,1610612754,IND,24.0,82,35,47,0.427,34.0,4.9,10.6,0.459,1.3,3.5,0.382,2.9,3.6,0.803,1.4,3.3,4.6,1.4,1.6,0.8,0.7,13.9
104,2443,Darius Songaila,1610612764,WAS,29.0,37,14,23,0.378,18.9,3.2,6.1,0.524,0.0,0.1,0.0,1.2,1.5,0.852,1.2,2.4,3.6,1.0,1.2,0.5,0.3,7.6
105,2545,Darko Milicic,1610612753,ORL,22.0,80,38,42,0.475,23.9,3.1,6.9,0.454,0.0,0.0,0.0,1.8,2.9,0.613,1.8,3.7,5.5,1.1,1.6,0.6,1.8,8.0
106,353,Darrell Armstrong,1610612754,IND,39.0,81,34,47,0.42,15.7,1.9,4.7,0.414,0.9,2.6,0.336,0.9,1.1,0.785,0.4,1.2,1.7,2.4,0.9,0.9,0.1,5.6
107,239,Darrick Martin,1610612761,TOR,36.0,31,16,15,0.516,7.1,1.1,3.0,0.351,0.4,1.2,0.351,0.5,0.7,0.714,0.1,0.3,0.4,1.4,0.4,0.1,0.0,3.0
108,2758,David Harrison,1610612754,IND,24.0,24,8,16,0.333,7.9,1.3,2.4,0.517,0.0,0.0,0.0,0.5,0.9,0.5,0.4,1.4,1.8,0.3,1.1,0.2,0.5,3.0
109,101135,David Lee,1610612752,NYK,24.0,58,26,32,0.448,29.8,4.1,6.9,0.6,0.0,0.0,0.0,2.4,3.0,0.815,3.4,7.0,10.4,1.8,1.6,0.8,0.4,10.7
110,200786,David Noel,1610612749,MIL,23.0,68,22,46,0.324,11.6,1.0,2.6,0.367,0.3,0.8,0.321,0.5,0.6,0.86,0.6,1.2,1.8,1.0,0.6,0.4,0.1,2.7
111,133,David Wesley,1610612739,CLE,36.0,35,20,15,0.571,10.1,0.6,2.1,0.293,0.3,1.1,0.237,0.6,0.8,0.714,0.1,0.9,1.0,1.1,0.5,0.3,0.1,2.1
112,2561,David West,1610612740,NOK,26.0,52,28,24,0.538,36.5,7.3,15.2,0.476,0.2,0.5,0.32,3.6,4.4,0.824,2.4,5.7,8.2,2.2,1.9,0.8,0.7,18.3
113,2205,DeSagana Diop,1610612742,DAL,25.0,81,66,15,0.815,18.3,0.9,1.9,0.47,0.0,0.0,0.0,0.6,1.1,0.558,2.0,3.4,5.4,0.4,0.8,0.5,1.4,2.3
114,2052,DeShawn Stevenson,1610612764,WAS,26.0,82,41,41,0.5,29.5,4.2,9.2,0.461,0.9,2.2,0.404,1.9,2.6,0.704,0.7,2.0,2.6,2.7,1.5,0.8,0.2,11.2
115,200793,Dee Brown,1610612762,UTA,22.0,49,29,20,0.592,9.2,0.7,2.0,0.327,0.1,0.6,0.214,0.5,0.8,0.649,0.2,0.7,0.8,1.7,0.6,0.4,0.1,1.9
116,2753,Delonte West,1610612738,BOS,23.0,69,23,46,0.333,32.2,4.4,10.4,0.427,0.9,2.6,0.365,2.4,2.9,0.853,0.5,2.6,3.0,4.4,2.0,1.1,0.5,12.2
117,2035,DerMarr Johnson,1610612743,DEN,27.0,39,22,17,0.564,10.7,1.3,3.9,0.325,0.5,2.3,0.216,0.4,0.5,0.762,0.3,1.2,1.5,0.4,0.7,0.4,0.3,3.5
118,1507,Derek Anderson,1610612766,CHA,32.0,50,20,30,0.4,23.8,2.5,5.9,0.429,1.1,3.0,0.355,1.9,2.1,0.877,0.6,1.7,2.3,2.7,1.1,1.0,0.1,8.0
119,965,Derek Fisher,1610612762,UTA,32.0,82,51,31,0.622,27.9,3.1,8.2,0.382,0.6,1.9,0.308,3.2,3.7,0.853,0.4,1.5,1.8,3.3,1.5,1.0,0.1,10.1
